IndicatorID,IndicatorName,AreaCode,Sex,Age,Value,Count,Denominator,TimeperiodSortable
241,Diabetes: QOF prevalence (17+ yrs),nE38000091,Persons,17+ yrs,6.38732938181545,7399,115838.710636479,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000097,Persons,17+ yrs,7.07848982000138,18475,261002,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000101,Persons,17+ yrs,5.4325750982275,20489,377150.791835073,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000106,Persons,17+ yrs,5.23588679785829,13445,256785.536415715,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000117,Persons,17+ yrs,5.8846030549253,11671,198331.134505863,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000119,Persons,17+ yrs,6.17146963154174,7019,113733.039600918,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000122,Persons,17+ yrs,6.32791796895274,8085,127767.142995029,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000126,Persons,17+ yrs,6.52423697126115,10319,158164.089462945,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000127,Persons,17+ yrs,5.78811740583838,8706,150411.6,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000130,Persons,17+ yrs,6.43278697760896,13701,212987,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000135,Persons,17+ yrs,6.01705653009338,8572,142461.683002785,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000136,Persons,17+ yrs,4.40692229333324,21313,483625.500550399,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000137,Persons,17+ yrs,4.66827602860817,4445,95217.1630974713,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000141,Persons,17+ yrs,5.96238047985085,11219,188163.10092778,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000143,Persons,17+ yrs,5.21774480815909,8465,162234.841128357,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000146,Persons,17+ yrs,5.57226685848497,22650,406477.3022403,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000150,Persons,17+ yrs,5.57385353206033,22021,395076.761047578,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000153,Persons,17+ yrs,5.61709148389954,7689,136885.789060749,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000161,Persons,17+ yrs,5.54357057766397,6576,118623.906882252,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000163,Persons,17+ yrs,6.40531585392206,7114,111064,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000168,Persons,17+ yrs,5.3775306511012,6530,121431.2,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000170,Persons,17+ yrs,5.8452768276482,5415,92638.8973467778,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000172,Persons,17+ yrs,6.46209352748624,8980,138964.25302116,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000173,Persons,17+ yrs,5.18375139375393,6083,117347.448554913,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000174,Persons,17+ yrs,5.35885031277088,10338,192914.51331199,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000175,Persons,17+ yrs,6.85939325171047,12202,177887.453776721,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000176,Persons,17+ yrs,5.87578295822579,11437,194646.4,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000185,Persons,17+ yrs,5.74636711262765,6002,104448.6,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000187,Persons,17+ yrs,5.43286243619367,8464,155792.643369965,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000188,Persons,17+ yrs,4.66024488846697,10543,226232.746396901,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000190,Persons,17+ yrs,5.97462324247417,15167,253857.011303681,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000194,Persons,17+ yrs,5.93821260958798,9014,151796.518458194,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000197,Persons,17+ yrs,5.43713023756,10850,199553.8,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000200,Persons,17+ yrs,5.7166625766746,4353,76145.8270733228,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000201,Persons,17+ yrs,5.52364502069026,15804,286115.417279749,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000204,Persons,17+ yrs,5.2367899910618,9856,188206.898058206,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000205,Persons,17+ yrs,6.24809502962018,14881,238168.592658307,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000208,Persons,17+ yrs,5.96161325963413,13054,218967.575243234,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000212,Persons,17+ yrs,5.33045997315019,19059,357548.881259801,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000215,Persons,17+ yrs,5.5380373480386,11047,199475,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000217,Persons,17+ yrs,5.45969669769457,21397,391908.217338065,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000221,Persons,17+ yrs,4.06086535007885,14153,348521.775038052,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000222,Persons,17+ yrs,4.71173982147949,28453,603874.6,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000223,Persons,17+ yrs,4.86399270436669,17467,359108.268898488,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000225,Persons,17+ yrs,4.7632626982242,28281,593731.687537273,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000226,Persons,17+ yrs,5.97909270225329,7717,129066.404959598,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000227,Persons,17+ yrs,5.34912193731374,7327,136975.752018088,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000228,Persons,17+ yrs,5.34478095351004,10829,202608.864501516,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000230,Persons,17+ yrs,5.27186014625054,41538,787919.232446686,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000231,Persons,17+ yrs,5.04343883055447,29712,589121.847180875,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000232,Persons,17+ yrs,6.80869965532617,21359,313701.603554971,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000233,Persons,17+ yrs,5.54784741356432,28863,520255.837055482,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000234,Persons,17+ yrs,6.23473284345494,25013,401188,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000235,Persons,17+ yrs,5.45502709768561,18545,339961.647630826,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000236,Persons,17+ yrs,5.6561255636742,30943,547070.598975521,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000237,Persons,17+ yrs,5.66723699887228,65280,1151884.06648584,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000238,Persons,17+ yrs,6.45071478531454,34940,541645.401522683,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000239,Persons,17+ yrs,5.74258503611052,42950,747921.009961922,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000240,Persons,17+ yrs,5.06782350933194,45924,906187.832220973,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000241,Persons,17+ yrs,4.85605102167843,15085,310643.358825049,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000243,Persons,17+ yrs,5.20298062827015,35388,680148.601894095,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000244,Persons,17+ yrs,4.84498179449743,55823,1152181.83200192,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000245,Persons,17+ yrs,4.56068503232627,49331,1081657.6819127,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000246,Persons,17+ yrs,4.62313377758195,35700,772203.481826829,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000247,Persons,17+ yrs,5.61188844792802,28612,509846.2,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000248,Persons,17+ yrs,5.3492689609302,31672,592080.903602433,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000249,Persons,17+ yrs,5.55292834777894,34376,619060.752220038,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000251,Persons,17+ yrs,5.30424193891241,35223,664053.419992041,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000252,Persons,17+ yrs,5.24681855054289,26737,509584.994076715,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000253,Persons,17+ yrs,5.09414513976285,50224,985916.15711872,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000254,Persons,17+ yrs,5.69862715154911,17302,303616.985984012,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000255,Persons,17+ yrs,6.03261657577007,79257,1313808.01356305,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000256,Persons,17+ yrs,5.67823456415387,87446,1540020.91692439,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000257,Persons,17+ yrs,5.40369400913544,17196,318226.753234521,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000258,Persons,17+ yrs,6.70264776678129,58160,867716.789299959,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000259,Persons,17+ yrs,6.89562838053279,54557,791182.427319041,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000260,Persons,17+ yrs,5.03271127801382,27733,551054.858266079,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000261,Persons,17+ yrs,6.12815699254968,46232,754419.314913222,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000262,Persons,17+ yrs,5.39609247788288,27861,516318.060044277,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000263,Persons,17+ yrs,6.34252867058806,8861,139707.685376193,20100000
241,Diabetes: QOF prevalence (17+ yrs),nE38000006,Persons,17+ yrs,6.55819388673334,11127,169665.61514,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000007,Persons,17+ yrs,5.52668994840486,10122,183147.600001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000008,Persons,17+ yrs,6.49603692081992,5101,78524.8,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000014,Persons,17+ yrs,6.72351488295183,7263,108023.855475,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000015,Persons,17+ yrs,6.61277423581279,8028,121401.392422,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000016,Persons,17+ yrs,7.1435917231515,16294,228092.5426798,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000021,Persons,17+ yrs,3.94508785812241,7547,191301.189515,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000024,Persons,17+ yrs,5.73865194009057,6763,117849.977148,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000025,Persons,17+ yrs,5.39000182795468,8327,154489.743525,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000028,Persons,17+ yrs,6.28200638412417,5918,94205.571248,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000030,Persons,17+ yrs,5.90066809918988,7645,129561.6,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000034,Persons,17+ yrs,6.22050346838522,7857,126308.104158,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000044,Persons,17+ yrs,6.93678853158933,15227,219510.8,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000045,Persons,17+ yrs,5.59544894097109,27660,494330.308288,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000049,Persons,17+ yrs,5.12977705512171,20498,399588.515831,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000050,Persons,17+ yrs,6.14562548724848,15610,254001.8104323,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000051,Persons,17+ yrs,5.63230437516344,13521,240061.600002,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000052,Persons,17+ yrs,6.26778483319298,10994,175404.872576,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000053,Persons,17+ yrs,5.96914464182301,6261,104889.400001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000062,Persons,17+ yrs,5.8819889275665,24458,415811.731392,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000068,Persons,17+ yrs,7.00543665351458,6788,96896.172726,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000079,Persons,17+ yrs,4.68062958760338,19246,411184.00078,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000080,Persons,17+ yrs,6.39657848054267,10876,170028.3992932,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000085,Persons,17+ yrs,5.92577886669958,9133,154123.199759,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000086,Persons,17+ yrs,5.33792962334249,14725,275856.016078,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000089,Persons,17+ yrs,5.55357846702302,21473,386651.6,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000091,Persons,17+ yrs,6.6086323589273,7663,115954.4,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000097,Persons,17+ yrs,7.31680317967735,19565,267398.2,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000101,Persons,17+ yrs,5.63676430066994,21421,380022.985837,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000106,Persons,17+ yrs,5.47821598546164,14243,259993.400001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000117,Persons,17+ yrs,6.07178182137478,12216,201193.000002,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000119,Persons,17+ yrs,6.42515391015172,7531,117211.200001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000122,Persons,17+ yrs,6.61196425751116,8656,130914.198306,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000126,Persons,17+ yrs,6.69664304391021,10720,160080.206302,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000127,Persons,17+ yrs,6.03528815811105,9031,149636.6,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000130,Persons,17+ yrs,6.6585034167151,14160,212660.4,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000135,Persons,17+ yrs,6.3038090190425,9230,146419.410425,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000136,Persons,17+ yrs,4.4968010386908,22113,491749.575081,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000137,Persons,17+ yrs,4.85056930968466,4623,95308.400001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000141,Persons,17+ yrs,6.19598718960629,11728,189283.8,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000143,Persons,17+ yrs,5.54841581466117,9212,166029.373207,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000146,Persons,17+ yrs,5.75010531504795,23696,412096.800001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000150,Persons,17+ yrs,5.79924024335795,23054,397534.832712,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000153,Persons,17+ yrs,5.92374154698345,8173,137970.232752,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000161,Persons,17+ yrs,5.87691539530963,6968,118565.600001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000163,Persons,17+ yrs,6.714964135987,7480,111393,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000168,Persons,17+ yrs,5.49716777759656,6863,124846.107626,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000170,Persons,17+ yrs,6.09668689930898,5624,92246.823445,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000172,Persons,17+ yrs,6.59608072876023,9203,139522.246292,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000173,Persons,17+ yrs,5.44070461772206,6491,119304.400001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000174,Persons,17+ yrs,5.44773298775642,10604,194649.77494,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000175,Persons,17+ yrs,6.88913603092112,12603,182940.21113,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000176,Persons,17+ yrs,6.15104758343999,11977,194714.8,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000185,Persons,17+ yrs,5.90310787150905,6197,104978.6,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000187,Persons,17+ yrs,5.62595676530025,8826,156879.982698,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000188,Persons,17+ yrs,4.82336243001259,10985,227745.6890166,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000190,Persons,17+ yrs,6.17564233558613,15768,255325.667245,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000194,Persons,17+ yrs,6.01603971527101,9467,157362.657962,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000197,Persons,17+ yrs,5.57784433755386,11292,202443.799372,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000200,Persons,17+ yrs,5.86351070449158,4476,76336.519631,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000201,Persons,17+ yrs,5.7014185285129,16663,292260.600001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000204,Persons,17+ yrs,5.45487415126303,10368,190068.546267,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000205,Persons,17+ yrs,6.49314472181424,15500,238713.299396,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000208,Persons,17+ yrs,6.22328808109718,13603,218582.2,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000212,Persons,17+ yrs,5.58081825614946,19796,354715.009366,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000215,Persons,17+ yrs,5.81412056800503,12313,211777.514002,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000217,Persons,17+ yrs,5.6019229274362,22636,404075.534298,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000221,Persons,17+ yrs,4.17438106093073,14717,352555.259934,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000222,Persons,17+ yrs,4.83358297090938,29520,610727.077153,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000223,Persons,17+ yrs,5.07192566601171,18421,363195.385994,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000225,Persons,17+ yrs,4.9636026844288,29867,601720.200001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000226,Persons,17+ yrs,6.16478284514126,7931,128650.111435,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000227,Persons,17+ yrs,5.52001756750546,7686,139238.687305,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000228,Persons,17+ yrs,5.54061830613501,11638,210048.759127,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000230,Persons,17+ yrs,5.45628587945625,43679,800526.236436,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000231,Persons,17+ yrs,5.24109413873699,31449,600046.462962,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000232,Persons,17+ yrs,6.92285262563107,22826,329719.571315,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000233,Persons,17+ yrs,5.72624607744273,30126,526103.831246,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000234,Persons,17+ yrs,6.50962417251094,26268,403525.600002,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000235,Persons,17+ yrs,5.69349496592132,19542,343233.81538,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000236,Persons,17+ yrs,5.91410111389913,32480,549195.885807,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000237,Persons,17+ yrs,5.87392600633638,68564,1167260.192349,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000238,Persons,17+ yrs,6.71060590493017,36617,545658.626341,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000239,Persons,17+ yrs,5.98862007125385,45298,756401.298814,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000240,Persons,17+ yrs,5.17064365655587,48192,932030.9656013,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000241,Persons,17+ yrs,5.10300435078315,15897,311522.368143,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000243,Persons,17+ yrs,5.41490931139403,37269,688266.3745001,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000244,Persons,17+ yrs,5.06170018419796,59712,1179682.672364,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000245,Persons,17+ yrs,4.82909209379114,52044,1077718.109102,20110000
241,Diabetes: QOF prevalence (17+ yrs),nE38000246,Persons,17+ yrs,4.7688334470779,37100,777968.037922,20110000
